listing_id,title,price,area,bedrooms,bathrooms,location,purpose,down_payment,dp_ratio,price_note,rental_frequency,is_negotiable,is_verified,is_hot,has_payment_plan,is_off_plan,is_ready,badge_names,agency_name
88728,Modern Apartment in Rona Towers,300.0,78,1,1.0,"Rona Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
88835,Furnished Apartment For Rent,450.0,80,1,1.0,"Roya Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88720,Modern 3-Bedroom Apartment,167500.0,225,3,3.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
88825,Cozy Studio Apartment in White Towers,250.0,67,0,1.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88823,Internal View Apartment,500.0,50,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Irtikaz Real Estate Company
88815,Modern 3-Bedroom Apartment,800.0,183,3,3.0,"Park View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88810,Office Space in Empire Business Towers,600.0,123,1,1.0,"Empire Business Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
56703,Modern House with 4 Bedrooms,280000.0,300,4,4.0,"Beirut Palace, Erbil",For Sale,150000.0,0.536,(Negotiable + Down payment),,1,0,0,0,0,1,"installment, ready, video",Provis Company Real Estate
88808,Office in Empire Business Towers,650.0,123,0,1.0,"Empire Business Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
88807,Furnished Apartment For Rent,600.0,81,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
88806,VIP Apartment,500.0,50,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
88805,Modern apartment in prime location,145000.0,206,3,2.0,"Ganjan Life, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Genova Real Estate Company
88804,6 Apartments For Rent,227.0,80,1,1.0,"Koya Road, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Mulkdar Real Estate Company
88803,Modern Apartment in Empire Pearl Towers,500.0,50,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
88800,Furnished Apartment For Rent,850.0,108,1,2.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zhirn Real Estate Company
88770,Cozy Apartment in Empire Pearl Towers,82000.0,94,1,1.0,"Empire Pearl Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88797,Modern Studio Apartment for Sale,60000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88794,Furnished Apartment For Rent,600.0,59,0,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"ready, video",Dyar Real Estate Company
79350,Commercial Building with Multiple Units,3300.0,300,0,,"Mantkawa, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Newan Real Estate Company
88740,Bright Modern Apartment with 2 Bedrooms,500.0,138,2,2.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88788,New House,157500.0,150,6,3.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Safeen Real Estate Company
88767,Elegant One-Bedroom Flat in Rami Towers,72600.0,95,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
85021,Cozy Studio Apartment in Erbil,275.0,50,0,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Newan Real Estate Company
88783,Furnished Apartment in Rami Towers,500.0,80,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Taj Almustaqbal Real Estate Company
84694,Furnished Apartment For Sale,55000.0,148,3,1.0,"Kurdistan City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"ready, video",Key Finder Real Estate Company
88786,Modern 1 Bedroom Apartment,300.0,50,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
88782,Furnished Apartment For Sale,65000.0,80,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Taj Almustaqbal Real Estate Company
83888,Plat for Sale and has a warehouse license,640000.0,8000,0,,"Qoritan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,off_plan,Key Finder Real Estate Company
88840,Spacious Three Bedroom Apartment,900.0,195,3,2.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88780,New House,155000.0,150,4,3.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Aziz Real Estate
85112,Residential Plot Opposite Garden,130000.0,300,0,,"Baghlumnara, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,0,,Key Finder Real Estate Company
88502,Corner Structure,162500.0,221,0,,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,"off_plan, video",Shyaka Alafandy Real Estate Company
88769,Cozy 2 Bedroom Apartment in Erbil,500.0,127,2,2.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88760,Cozy Apartment in Empire Pearl Towers,350.0,46,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
88519,Modern Apartment with Stunning Views,500.0,175,3,2.0,"MRF 5 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Newan Real Estate Company
88779,Modern Apartment in Siraj Towers,79000.0,90,0,1.0,"Siraj Towers, Erbil",For Sale,16000.0,0.203,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Remal Real Estate Company
86840,Spacious building for rent in Erbil,5500.0,300,0,,"40 Meter Street, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Newan Real Estate Company
84446,Spacious Apartment with 3 Bedrooms,102500.0,158,3,2.0,"Star Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Newan Real Estate Company
86396,Duplex Apartment,230115.0,159,1,1.0,"Tulip Towers, Erbil",For Sale,57529.0,0.25,(Down payment),,0,0,0,0,1,0,off_plan,Tulip Towers Project
74597,Spacious Apartment in Alaska Towers,128860.0,167,2,2.0,"Alaska Towers, Erbil",For Sale,13300.0,0.103,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
82896,Modern Apartment,156880.0,212,3,2.0,"Vana Towers, Erbil",For Sale,39220.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
83666,Apartment (1+1),43000.0,65,1,1.0,"Atlantic City, Erbil",For Sale,6000.0,0.14,(Down payment),,0,0,0,0,1,0,"verified, first_owner, off_plan",The Atlantic
84699,Cozy 1 Bedroom Apartment,71100.0,90,1,1.0,"Quarter Franchise, Erbil",For Sale,7100.0,0.1,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Key Finder Real Estate Company
67050,"Building C, 5th Floor",49842.0,64,1,1.0,"Qaiwan Mirador, Erbil",For Sale,19937.0,0.4,(Down + Second payment),,0,0,0,0,1,0,"installment, off_plan, video",Qaiwan Group Company
84545,Three Floor House,145000.0,125,4,3.0,"32 Park (Sarbasti), Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"ready, video",Key Finder Real Estate Company
88773,Modern Apartment in Rami Towers,59000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88765,Studio Apartment,57500.0,76,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88764,Modern Apartment with Prime Location,72800.0,95,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88762,Cozy 2 Bedroom Apartment in Erbil,550.0,127,2,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
88761,Modern Apartment in Cavalli Tower,600.0,99,1,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88643,Cozy 1-Bedroom Apartment in Erbil,44500.0,64,1,1.0,"Central Park, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
84652,VIP Apartment,162500.0,226,3,3.0,"White Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Dyar Real Estate Company
88756,Modern Apartment in Rami Towers,130000.0,165,2,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
88755,Cozy 1-Bedroom Apartment,60000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Kryar Company Real Estate
84604,Corner Shop,1500.0,65,0,,"Tablo Mall, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dyar Real Estate Company
88753,Furnished Apartment For Rent,600.0,89,1,1.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88752,Spacious 4 Bedroom Apartment in Naz City,700.0,240,4,3.0,"Naz City(Zakaria Apartments), Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Kryar Company Real Estate
85464,Fully Furnished Shop in Erbil,70000.0,105,0,1.0,"Star Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Dyar Real Estate Company
88772,Modern apartment in Empire Pearl Towers,82500.0,94,1,1.0,"Empire Pearl Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88750,Furnished House For Rent,400.0,48,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
82847,Apartment (4+1),170250.0,227,4,2.0,"Vana Towers, Erbil",For Sale,42563.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
88701,Two Floor House,85000.0,100,3,2.0,"Azadi, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Safeen Real Estate Company
88737,Furnished Apartment For Rent,350.0,67,0,1.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88749,Office for rent in Erbil One Tower,400.0,85,1,1.0,"Erbil One Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dyar Real Estate Company
74421,Modern Apartment in Alaska Towers,77500.0,101,1,1.0,"Alaska Towers, Erbil",For Sale,12300.0,0.159,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
85495,Modern one-bedroom apartment,400.0,100,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Genova Real Estate Company
88748,Office in Erbil One Tower for Rent,400.0,85,0,1.0,"Erbil One Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dyar Real Estate Company
82121,Spacious Apartment in Sky Towers,1400.0,239,4,3.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Genova Real Estate Company
88590,Furnished Apartment For Rent,350.0,67,0,1.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
86660,Furnished Apartment For Rent,300.0,55,0,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Genova Real Estate Company
88746,Furnished Apartment For Sale,78000.0,83,1,1.0,"White Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Dyar Real Estate Company
86900,Apartment (1+1),350.0,85,1,1.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88745,Furnished House For Sale,620000.0,250,5,5.0,"Dream City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88461,Modern 1-Bedroom Apartment in Erbil,100000.0,93,1,1.0,"Boulevard, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Genova Real Estate Company
88743,shop with income for sale,75000.0,56,0,,"Tablo Mall, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Dyar Real Estate Company
88742,Commercial Property (511m²),3000.0,511,0,,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88738,Studio Apartment,250.0,67,0,1.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88739,Apartment in Installment,160180.0,146,2,2.0,"Tulip Towers, Erbil",For Sale,32036.0,0.2,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Upland Real Estate Company
88736,Spacious 2 Bedroom Apartment,148000.0,169,2,2.0,"Siraj Towers, Erbil",For Sale,29000.0,0.196,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
88735,Cozy House With 2 Bedrooms,49000.0,100,2,2.0,"Shaways, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Ehsan Real Estate Company
88702,Spacious House in Erbil Azadi,130000.0,150,5,3.0,"Azadi, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Safeen Real Estate Company
88734,Cozy 3-Bedroom Home,61500.0,200,3,2.0,"Shahan City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Jamana Real Estate Company
88733,Spacious Family House in Shorsh,200000.0,180,4,3.0,"Shorsh, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Genova Real Estate Company
88695,Studio Apartment,300.0,50,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
88723,Modern 2-bedroom apartment,350.0,116,2,2.0,"Lalav Airport View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Malu Mulk Real Estate Company
82521,Furnished Apartment in Life Towers,750.0,137,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88729,Corner Commercial House,335000.0,275,4,4.0,"Asco Village, Erbil",For Sale,67000.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88727,Elegant 4-bedroom house for sale,262600.0,230,4,4.0,"Asco Village, Erbil",For Sale,52520.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88726,Corner House,258000.0,230,4,4.0,"Asco Village, Erbil",For Sale,51600.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88722,Apartment (3+1),450.0,150,3,2.0,"Lalav Airport View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Malu Mulk Real Estate Company
88721,Residential Plot (300m²),90000.0,300,0,,"Baghlumnara, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,0,,Baghi Haji Pusho
88719,Spacious apartment in Empire Square,1000.0,212,4,3.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88718,Structure in Hiwa City For Sale,179000.0,324,0,,"Hiwa City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,"off_plan, video",Shyaka Alafandy Real Estate Company
88717,Spacious 6 Bedroom Home in Hiwa City,225000.0,221,6,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Haji Safeen Real Estate Company
88716,Spacious structure in Hiwa City,175000.0,324,0,,"Hiwa City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,"off_plan, video",Shyaka Alafandy Real Estate Company
88715,Queen Tower Apartment in Erbil,300.0,63,0,1.0,"Queen Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
88714,VIP Apartment,240000.0,273,3,3.0,"Empire Royal Apartment, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Kryar Company Real Estate
88713,Spacious 3 Bedroom Apartment in MRF 4 Towers,500.0,165,3,3.0,"MRF 4 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
88559,Modern Furnished Apartment in Erbil Boulevard,800.0,138,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"ready, video",MIRAN Real Estate
88712,Modern 1 Bedroom Apartment in Empire Pearl Towers,450.0,100,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
88711,Cozy 2-Bedroom Apartment in Prime Location,550.0,127,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
88710,Convenient Apartment with Great View,350.0,150,3,2.0,"New Eskan, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dyar Real Estate Company
88708,Internal View Apartment,600.0,142,2,2.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
75919,Corner House,165000.0,200,3,2.0,"Atlantic City, Erbil",For Sale,32000.0,0.194,(Down payment),,0,0,0,0,1,0,"verified, off_plan, three_sixty",The Atlantic
88703,Modern 1 BR Apartment,74500.0,95,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
88707,Internal View Apartment,280000.0,263,4,3.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
88504,One-Bedroom Apartment in Empire Wings,100000.0,92,1,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Al Kharita Real Estate Company
88706,Cozy 1 Bedroom Apartment in Empire Wings,400.0,83,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
85900,Apartment in Cash,92500.0,115,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
88705,Spacious and Modern ApartVilla for Sale,95000.0,345,3,2.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88697,Spacious Apartment in Rena Towers,500.0,200,3,3.0,"Rena Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
66594,"Building G, 5th Floor",95200.0,119,2,1.0,"Qaiwan Mirador, Erbil",For Sale,17136.0,0.18,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Qaiwan Group Company
88694,Cozy Family Home in Erbil,268900.0,230,4,4.0,"Asco Village, Erbil",For Sale,53780.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88639,Modern Apartment with Stunning Views,66000.0,100,2,1.0,"Central Park, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88696,Cozy Family Home in Erbil,258000.0,230,4,4.0,"Asco Village, Erbil",For Sale,51600.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88691,Modern Apartment in Rami Towers,72500.0,95,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88690,Cozy Apartment in Rami Towers,73000.0,95,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88689,Cozy apartment with modern features,75500.0,105,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88693,Cozy One-Bedroom Apartment in Erbil,101000.0,122,1,1.0,"Siraj Towers, Erbil",For Sale,19000.0,0.188,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
88684,Furnished Apartment For Rent,600.0,116,2,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88683,Luxury Apartment,100000.0,99,1,1.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Grand View Real Estate Company
88682,Shop for Rent,7000.0,298,0,,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
88681,VIP House,660000.0,525,5,5.0,"Remas City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Million House Real Estate Company
88680,Spacious Apartment in Central Park,700.0,310,4,3.0,"Central Park, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,"ready, video",Dyar Real Estate Company
88642,Bright and Spacious One-Bedroom Apartment,44000.0,64,1,1.0,"Central Park, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88799,Bright Studio Apartment in Rami Towers,59500.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88675,Furnished Apartment For Rent,550.0,72,0,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"ready, video",Divine Real Estate Company
88673,Furnished Apartment For Rent,400.0,50,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88672,Spacious House in Aram Village 2,255000.0,242,4,4.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Lata Domus
88671,VIP Apartment,550.0,100,1,1.0,"Wow Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Al Irtikaz Real Estate Company
88670,One-Bedroom Apartment For Rent,550.0,95,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Taj Almustaqbal Real Estate Company
82846,Spacious Apartment in Vana Towers,167980.0,227,4,2.0,"Vana Towers, Erbil",For Sale,41995.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
74397,Luxurious Apartment with City Views,203072.0,267,3,2.0,"Alaska Towers, Erbil",For Sale,26600.0,0.131,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
88668,Spacious 4-Bedroom House in Asco Village,253000.0,230,4,4.0,"Asco Village, Erbil",For Sale,50600.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88667,Spacious Villa in Asco Village,472800.0,394,4,4.0,"Asco Village, Erbil",For Sale,94560.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88666,Corner Commercial House,335000.0,275,4,4.0,"Asco Village, Erbil",For Sale,67000.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
88665,Spacious House for Sale in Erbil,258000.0,230,4,4.0,"Asco Village, Erbil",For Sale,51600.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
